frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2821,2191.0,[1137.7850098683878 715.3161679751101 1466.5366616390345 1022.2082249237997],[1255.5177001953125 921.9602661132812 1356.8856201171875 970.7512817382812],0.6822269558906555,LP14LJA,0.238376196169743
2822,2387.0,[317.08854133529263 695.7145666767198 765.1423272844584 1071.9045694332606],[497.79364013671875 974.4325561523438 610.2852172851562 1026.642333984375],0.6933504343032837,NL64OGX,0.13001906952713221
2823,2387.0,[312.9038441962049 696.7824004711189 763.1405227501651 1071.2714570785758],[496.023193359375 976.94970703125 609.542236328125 1029.611572265625],0.688926637172699,NL64OGX,0.7240955526564957
2823,2191.0,[1136.6876381394422 717.5012664445987 1466.159865585339 1024.8981129785464],[1255.0511474609375 923.1674194335938 1357.6107177734375 970.7378540039062],0.6781322956085205,LF14LJI,0.364380127220714
2829,2387.0,[328.58090065549516 704.972186739784 762.0503331917965 1071.832059949411],[488.4877624511719 986.0112915039062 605.1646728515625 1041.7364501953125],0.6875362992286682,NL64OCH,0.06390960336486502
2834,2387.0,[328.0919858914191 710.8442426198002 754.6048432348713 1072.2034832138174],[489.22943115234375 998.351806640625 604.5902709960938 1051.62158203125],0.6990299224853516,NL64OGX,0.18736093837468643
2840,2387.0,[335.14198830661144 718.3183573352494 753.0083792511944 1071.5272351299566],[482.61090087890625 1010.3029174804688 595.9832763671875 1063.564208984375],0.6994141340255737,NL64OGX,0.2585113959589286
3203,2322.0,[522.9580292766556 510.72755978715867 784.5641363744468 759.3746675511354],[615.8135986328125 668.271484375 676.0054931640625 705.5307006835938],0.3475343585014343,CE61LVL,0.045634286886459256
3210,2322.0,[521.4709478587325 516.7791288326212 782.6656188447245 761.7571908041266],[608.778564453125 676.3220825195312 674.17724609375 710.5147705078125],0.3555407226085663,CE61WYC,0.42822958620485446
3211,2322.0,[521.2583336438342 517.1687039982861 782.6579698720032 761.8814083078738],[608.4713745117188 676.540771484375 674.5852661132812 710.7144775390625],0.3637998700141907,CE61WYC,0.45583040017114246
3212,2322.0,[521.0849644191029 517.713336012845 782.1693775445061 762.6905628185882],[608.9203491210938 676.9989624023438 675.6273193359375 711.4780883789062],0.3655918836593628,CE61WYL,0.0964516561012158
3234,2322.0,[506.3727031001414 535.135463111032 778.9883998968918 789.0920675201859],[608.1176147460938 700.9526977539062 676.9729614257812 734.8165893554688],0.33733677864074707,CE61WYL,0.16149944488354404
3243,2322.0,[503.9983902006819 541.767904489536 776.3440163259548 800.322631781996],[611.2647094726562 703.6869506835938 663.6041259765625 738.1557006835938],0.2730643153190613,CE51LYE,0.033649909611508086
3257,2322.0,[495.44939967710616 550.4317619215045 774.4720903915256 813.6242665906599],[597.1578369140625 720.9227905273438 663.1723022460938 756.714111328125],0.25818178057670593,CE61UXL,0.3379709150270176
3258,2322.0,[495.9400916800837 551.8477151759339 774.4674174475385 815.2116095449671],[598.1497192382812 722.185791015625 669.391845703125 758.763671875],0.3788529634475708,CE61WYL,0.396354867735512
3261,2322.0,[493.5338429418217 554.4815449297923 772.5493495201753 819.4279163035917],[593.7869873046875 723.4430541992188 661.6550903320312 758.6019287109375],0.4998777210712433,CE61WYL,0.2263158001225403
3263,2322.0,[491.57716699685363 557.2318740364534 771.1804794619778 824.7874867140218],[589.3489990234375 724.1715087890625 657.5471801757812 760.9998779296875],0.5350280404090881,CE61UYC,0.050599025829941566
3272,2322.0,[483.1240009025611 563.5210235223202 770.3949510866181 835.2209121564955],[594.4453125 734.65576171875 657.9569702148438 774.75732421875],0.273501992225647,CE61WYL,0.08713826887231199
3276,2322.0,[480.2210891163928 567.8555391827223 769.8099941578206 838.6873502133013],[585.599365234375 738.0795288085938 660.8114013671875 778.470947265625],0.3047095537185669,CE61WYL,0.7997940230026322
3277,2322.0,[479.2191193820228 568.094761516983 769.596939517779 838.5667839962066],[585.653564453125 738.0791625976562 660.8016357421875 778.4713134765625],0.3016626238822937,CE61WYL,0.7997940230026322
3279,2322.0,[478.8948462850893 568.5715904795311 770.5298661818128 838.8253544448346],[586.1982421875 738.1573486328125 662.1573486328125 781.0009155273438],0.2891465425491333,CE51UYL,0.11407467895415177
3281,2322.0,[479.262276888119 569.8148017626244 770.2723324786084 841.1674224988179],[584.718017578125 742.4013671875 654.7897338867188 781.07177734375],0.4584137201309204,CE61UYC,0.18390374734228188
3282,2322.0,[480.2474971616223 570.4265776919937 770.4412901846647 841.7234986852335],[579.6729736328125 744.6661987304688 656.0762939453125 781.2876586914062],0.44697892665863037,CE61WYL,0.13803357639398467
3283,2322.0,[480.8598593954142 570.50145573435 770.5196317817653 841.5996353310422],[579.5216674804688 744.2862548828125 657.1768798828125 781.6047973632812],0.45980554819107056,CE61WYL,0.10279580366355023
3287,2322.0,[478.89838140930885 572.8053284916928 769.0846385835843 844.692963692303],[580.2507934570312 748.8990478515625 654.9329833984375 784.9274291992188],0.39235827326774597,CE61WYL,0.14093051597036346
3288,2322.0,[478.41090045163594 574.998500353695 768.7705009238481 847.9479683773546],[582.2470092773438 748.6382446289062 659.8707275390625 786.466552734375],0.47880566120147705,CE61LYL,0.16852471970089275
3290,2322.0,[476.36560718602556 577.2384969265952 768.0299454812684 851.5050030765835],[585.0941772460938 748.6124877929688 659.3786010742188 788.6133422851562],0.4655454754829407,CE51WYL,0.5323453652905147
3291,2322.0,[475.0142093069806 578.1445170668839 767.6950280742567 852.3269846563272],[584.5418701171875 752.671875 649.5426635742188 790.5217895507812],0.4295613467693329,CE51GYI,0.10540777474765926
3294,2322.0,[471.2432822534862 580.1855224463907 766.7004452972677 854.40201912511],[577.7611083984375 756.96484375 660.6302490234375 799.2349243164062],0.47928813099861145,CE61MYL,0.31630791084747983
3295,2322.0,[470.41531658607704 580.5525662544626 766.9224166433141 854.9186234929605],[577.81005859375 757.2687377929688 661.4740600585938 799.2647094726562],0.4180137515068054,CE61WYL,0.35089382409299213
3297,2322.0,[468.05414999559696 582.0795920226866 766.6308818421343 856.6421726593713],[578.4823608398438 759.506103515625 658.2225952148438 801.6405029296875],0.4881055951118469,CE61WYL,0.3004826064246886
3304,2322.0,[465.5901840022952 587.5725459649439 766.9124478577878 861.809581617382],[576.06982421875 769.9671020507812 650.9520874023438 805.2782592773438],0.3165341019630432,CE61MYL,0.3433195888941292
3306,2322.0,[467.6240707994531 588.9198409023934 767.1254216324288 863.4620917220113],[568.822265625 769.3361206054688 657.4906616210938 808.78564453125],0.5047276616096497,CE61NYL,0.16497032813626294
3307,2322.0,[468.1933157019388 589.1083405769718 767.0040654166277 863.6808037152132],[568.794677734375 769.3090209960938 657.5225830078125 808.8048706054688],0.5037645697593689,CE61NYL,0.16497032813626294
3308,2322.0,[467.94800115182284 590.4387462468358 766.7743575041427 865.5537996166104],[571.7135009765625 769.903564453125 658.5 809.4644165039062],0.5716481804847717,CE61MYL,0.1334485653736433
3313,2322.0,[460.3317151141584 593.7690706537472 761.9887233559607 872.5562688127023],[572.7757568359375 774.17578125 651.3170166015625 815.707763671875],0.5885219573974609,CE61TYL,0.22752237689907423
3314,2322.0,[459.8161267265641 595.127635190012 762.0265429201502 874.71136345673],[571.7368774414062 775.4612426757812 642.0285034179688 815.0339965820312],0.5293563008308411,CE51LYL,0.12940115005113814
3318,2322.0,[452.13439955622613 600.1469474803546 759.7030409778972 880.4782451901751],[573.0733032226562 784.0742797851562 643.0851440429688 822.8157348632812],0.2709721028804779,CE61LYL,0.33141058022214637
3319,2322.0,[451.1137850494544 600.5613107659879 759.671406864876 880.8677688752621],[573.372802734375 784.1266479492188 643.650146484375 822.8582153320312],0.282990962266922,CE61LYL,0.33038043097495934
3321,2322.0,[450.3560795950774 602.3278756446018 760.4131503060918 881.6363478359485],[567.62255859375 784.4208984375 642.5321044921875 824.857177734375],0.34126555919647217,CE61WYL,0.3678142183368201
3326,2322.0,[445.0086188333408 605.9566159120084 762.5096273187075 885.2891091414256],[571.254150390625 795.381591796875 646.9488525390625 827.8150634765625],0.30514493584632874,CE61WYL,0.390690671613969
3327,2322.0,[445.6332417730479 605.8908309533897 762.4029095913354 885.7935924784863],[569.3681030273438 794.003173828125 646.5948486328125 829.651611328125],0.465349406003952,CE61LXL,0.13931228168988546
3329,2322.0,[446.251620422561 607.7262984758696 761.3322616260434 887.5158222399185],[566.165771484375 795.5533447265625 641.4021606445312 833.2130126953125],0.5474963188171387,CE51UYL,0.14194825577226253
3330,2322.0,[446.7594938487382 608.9885148853457 761.434972101127 888.4670854594901],[564.5996704101562 796.6551513671875 639.7532958984375 834.5691528320312],0.5985780954360962,CE61WYL,0.5451701685490363
3331,2322.0,[447.2986765629662 609.5349837305514 761.5212969287174 888.7654998675671],[564.555419921875 796.6563720703125 639.7835693359375 834.5994873046875],0.5984629988670349,CE61WYL,0.5451701685490363
3335,2322.0,[442.9182710726425 615.8788869897282 758.3853447077774 899.6211075189376],[558.8795166015625 800.6314086914062 640.1452026367188 844.4027709960938],0.5679088830947876,CE61LYL,0.1024583427060415
3336,2322.0,[442.7892770340392 616.1543565210866 758.3144600701772 900.419344097038],[565.7820434570312 802.5419921875 639.4534301757812 844.6859130859375],0.3460378646850586,CE61URL,0.034520023093884696
3338,2322.0,[442.0379567875963 616.4515945196752 757.2964750100592 901.6498918428094],[562.4007568359375 807.5512084960938 645.2144165039062 848.9634399414062],0.42256447672843933,CE61GYL,0.21086472528821967
3339,2322.0,[441.5712023336107 616.9901964424361 757.8633061408727 902.713015400656],[558.0732421875 807.5802612304688 635.9168701171875 847.98046875],0.32664263248443604,CE51CYL,0.3232672039994035
3340,2322.0,[441.51199747529336 618.0159210768838 757.9573060299906 905.0668499145152],[562.0061645507812 810.3995361328125 641.2064819335938 848.6343383789062],0.35842663049697876,CE61LYL,0.06415351535209567
3341,2322.0,[441.081817647972 618.9095702569948 756.9639257329086 907.1199990642408],[565.6682739257812 815.1716918945312 642.2373046875 850.9964599609375],0.3859126567840576,CE61LYL,0.25665235606452486
3344,2322.0,[438.85467555523013 621.0619871658429 755.1637710878558 910.813898124942],[561.60791015625 813.917724609375 640.236328125 851.9307861328125],0.5401201248168945,CE61CYL,0.11556619344931565
3345,2322.0,[436.89619481021384 622.1077271780812 754.0281432680123 912.5902484798214],[557.4774169921875 817.645751953125 635.7794799804688 853.73583984375],0.5946566462516785,CE61LYL,0.17011267646922792
3346,2322.0,[436.3750224161078 623.7963133805747 753.8977635118699 915.3703974740047],[553.8995361328125 817.5214233398438 635.45068359375 857.5574340820312],0.5799297094345093,CE61WYL,0.2324029596282601
3348,2322.0,[435.89366912858907 625.8530089234627 753.5666036393412 919.8381954090627],[552.5187377929688 821.3419189453125 634.6686401367188 857.121826171875],0.5771886110305786,CE61LYI,0.15040391110150414
3349,2322.0,[436.7454418998286 626.0137120197002 753.6939384447935 920.8512771545987],[552.524658203125 821.3466796875 634.6652221679688 857.120361328125],0.577211856842041,CE61LYI,0.15040391110150414
3350,2322.0,[435.01576516107093 626.0339458740693 752.731869914707 921.412086808717],[551.8112182617188 819.8837280273438 635.500732421875 858.9886474609375],0.6338545083999634,CE61WYL,0.29462646431129536
3351,2322.0,[435.89986971582744 626.9459672227372 753.1418428620184 922.7781661869317],[553.1676635742188 821.10498046875 631.4285888671875 860.863037109375],0.5584052801132202,CE51CYL,0.08025233271238535
3352,2322.0,[434.99945158288847 628.0656373617219 752.6012530577991 924.156841978004],[550.9700927734375 822.6139526367188 633.1240234375 863.7676391601562],0.5702192783355713,CE61LYL,0.4311858321881422
3354,2322.0,[431.32418755166634 631.71828492732 750.9862701441658 927.2029424228134],[554.490478515625 824.19287109375 637.0534057617188 866.8985595703125],0.570830762386322,CE61WYL,0.332710992754403
3355,2322.0,[430.4716449808691 632.4969354843209 750.9144494795166 927.4473443151863],[554.4859008789062 824.1915893554688 637.054931640625 866.8991088867188],0.5706172585487366,CE61WYL,0.332710992754403
3356,2322.0,[429.7016131473887 633.4918317361895 750.8193070366673 927.7337689810512],[558.33642578125 828.1011352539062 639.304931640625 870.4607543945312],0.4391046464443207,CE61LYL,0.46180667361146605
3358,2322.0,[429.5896701787489 637.2533827317537 750.4763003221717 931.3734735829702],[545.4494018554688 830.8018798828125 631.8660278320312 872.3045654296875],0.5460440516471863,CE61WYL,0.10983131987418004
3359,2322.0,[428.95147653227684 638.2194781884779 749.9261421937528 932.6488663392437],[547.7060546875 831.8362426757812 634.33447265625 874.6239624023438],0.48414310812950134,CE51UYL,0.07247624612485272
3366,2322.0,[432.0463328025491 645.2051369870835 750.8657015034607 941.5159928622556],[550.2044677734375 843.4013671875 627.9365844726562 880.8209838867188],0.49169132113456726,CE61LYL,0.23481839953875278
3367,2322.0,[432.2004125190359 645.7372918113224 750.755892221871 942.453780455545],[550.2904663085938 843.2125854492188 627.9788208007812 880.9063110351562],0.5088714361190796,CE61LYL,0.20017355301165035
3369,2322.0,[431.8428715611999 648.4503447240868 749.9439943991806 945.0076872077229],[539.103759765625 842.0595703125 629.5939331054688 884.2027587890625],0.5816090703010559,CE61CYL,0.22824027546036205
3371,2322.0,[430.4924106006821 650.8502363595828 749.0446973985644 946.8687532008314],[549.1951904296875 846.5960083007812 634.8096313476562 888.650390625],0.5908883213996887,CE61CYL,0.24906564086036956
3376,2322.0,[423.25539647893515 655.1523332044615 746.6626668888307 951.7786259117624],[540.748291015625 853.3024291992188 622.0101318359375 894.44970703125],0.40994396805763245,CE61MYL,0.11552935359165842
3381,2322.0,[417.94111329316115 660.4760538996509 745.4124541707356 955.7994284729311],[533.097900390625 860.6167602539062 623.965087890625 900.2953491210938],0.48572856187820435,CE61CYL,0.7367039715277989
3382,2322.0,[416.84759861930803 662.0227121754683 744.9432371271896 957.8165440202351],[539.76513671875 862.775634765625 626.2198486328125 901.6705322265625],0.5537582635879517,CE61WYL,0.13576705229783756
3383,2322.0,[414.2546704943063 663.6604781243684 744.1245838888649 961.1391199312491],[537.2261352539062 864.6685180664062 622.3764038085938 902.1879272460938],0.5677754878997803,CE51LYL,0.6717953069067486
3384,2322.0,[414.1063719288255 664.9119309187215 744.6325542374854 964.523741121332],[541.12744140625 866.8104858398438 621.0328369140625 903.0355224609375],0.5724110007286072,CE61LYL,0.5171772660043144
3385,2322.0,[414.44585616745564 665.0141374927578 745.0984990516037 966.1951211550213],[541.300048828125 866.6863403320312 620.9033203125 902.7793579101562],0.5630820393562317,CE61CYL,0.5398174181756952
3388,2322.0,[407.8182325932821 665.117933598268 742.179816667114 969.3129610054444],[522.7976684570312 866.0465698242188 615.6469116210938 909.0756225585938],0.6016404628753662,CE61WYL,0.4664542178798228
3389,2322.0,[410.16666276058527 667.1699598233838 744.0466844575878 972.5853287276391],[528.2054443359375 868.6525268554688 616.8338012695312 912.7022094726562],0.5908662676811218,CE61LYL,0.3617959885831194
3390,2322.0,[408.998650589755 668.7397126317649 743.1888317505811 974.546774851917],[525.4609375 870.1126708984375 619.387451171875 914.7156982421875],0.5890604257583618,CE61DYL,0.29056055923686336
3393,2322.0,[410.212574978657 670.5276727039183 743.5911097859031 976.956822908977],[524.6724853515625 871.34033203125 612.0872192382812 915.5936279296875],0.5267229080200195,CE61CYL,0.757252155360678
3394,2322.0,[409.06109432234535 672.5950325920538 742.8595990997057 978.6940345657284],[533.0816040039062 876.0955810546875 612.8569946289062 919.19677734375],0.5466811656951904,CE61UYL,0.21900521278010948
3395,2322.0,[407.3794368012558 673.350063858132 742.3596616397305 978.5773114425315],[525.16796875 875.6383666992188 619.4359741210938 919.7568969726562],0.5411515235900879,CE61LYL,0.37784989061528995
3396,2322.0,[405.79452773985736 673.7204858838934 741.6911474248377 979.5215678803281],[526.7987670898438 879.078369140625 615.1378784179688 922.2711181640625],0.5524072647094727,CE61WYL,0.1777588869296148
3397,2322.0,[405.0493348090155 673.7261053318855 741.6120187843622 979.9424113716684],[526.7985229492188 879.077880859375 615.1383056640625 922.2713623046875],0.5523999333381653,CE61WYL,0.1777588869296148
